r_fighter,b_fighter,height_diff,reach_diff,age_diff,strike_eff_diff,grapple_eff_diff,performance_diff,win_ratio_diff,r_fighter_win
Carla Esparza,Joanna Jedrzejczyk,-12.699999999999989,-5.079999999999984,0.0,-3.56,-0.3,-0.6480735073543277,-0.021164021164021163,0
Johny Hendricks,Matt Brown,-7.6200000000000045,-15.240000000000009,-2.0,-1.3399999999999999,0.0,-0.03923054538487092,0.11452991452991457,1
Roy Nelson,Alistair Overeem,-10.159999999999997,-17.78,4.0,-3.84,-0.18,-0.2883833800868807,-0.101010101010101,0
Chris Cariaso,Henry Cejudo,-2.539999999999992,0.0,6.0,0.33999999999999986,-0.10499999999999998,-0.1103841345304637,-0.16210526315789464,0
Ross Pearson,Sam Stout,-2.539999999999992,-2.5400000000000205,0.0,-0.49999999999999956,-0.02499999999999991,-0.055307286068839945,-0.0505050505050505,1
Elias Theodorou,Roger Narvaez,-5.0800000000000125,,-5.0,3.0,0.185,0.2957675146173444,0.1148325358851674,1
Daron Cruickshank,Beneil Dariush,-5.0800000000000125,0.0,4.0,-1.23,-0.06500000000000006,-0.1367684846162367,-0.11576354679802947,0
Jared Rosholt,Josh Copeland,2.5400000000000205,,-4.0,2.54,0.25000000000000006,0.2412298987189429,0.02777777777777779,1
Sergio Pettis,Ryan Benoit,2.539999999999992,2.539999999999992,-4.0,1.7399999999999998,0.06500000000000006,0.1700760940180407,0.22705314009661837,0
Jake Lindsey,Joe Duffy,2.539999999999992,,2.0,0.5299999999999998,-0.235,-0.02446216854628902,-0.13032581453634084,0
Larissa Pacheco,Germaine de Randamie,-5.079999999999984,,-10.0,-3.51,-0.345,-0.3538449019672415,0.11904761904761907,0
Ronda Rousey,Cat Zingano,2.5400000000000205,-5.0800000000000125,-5.0,-0.9099999999999997,0.05500000000000005,0.20992175042886518,0.1428571428571428,1
Raquel Pennington,Holly Holm,-2.539999999999992,-5.079999999999984,-7.0,0.2599999999999998,-0.09000000000000002,0.08169163615461295,-0.0892857142857143,0
Jake Ellenberger,Josh Koscheck,-2.5400000000000205,-5.079999999999984,-8.0,0.1200000000000001,0.10499999999999998,0.11669174393226767,0.06677018633540377,1
Alan Jouban,Richard Walsh,0.0,0.0,7.0,0.7800000000000002,-0.020000000000000018,0.22322925205301458,0.06547619047619047,1
Tony Ferguson,Gleison Tibau,2.539999999999992,12.699999999999989,-1.0,1.2800000000000005,-0.22000000000000008,0.26392056487466364,0.04072948328267478,1
Mark Munoz,Roan Carneiro,2.539999999999992,-12.699999999999989,0.0,1.2200000000000004,-0.19500000000000006,0.11130631606994768,0.043749999999999956,0
Dhiego Lima,Tim Means,0.0,0.0,-5.0,-2.2099999999999995,0.0,-0.24969066615572066,-0.019623233908948157,0
Derrick Lewis,Ruan Potts,2.539999999999992,10.159999999999997,-7.0,5.0200000000000005,0.15000000000000002,0.3084602285485044,0.04524886877828049,1
James Krause,Valmir Lazaro,5.0800000000000125,0.0,-1.0,-0.10000000000000053,-0.29499999999999993,-0.12784608752144322,0.006756756756756799,0
Masio Fullen,Alex Torres,0.0,,2.0,-0.7800000000000002,0.15000000000000002,0.013769239059819638,0.05555555555555558,1
Antonio Silva,Frank Mir,2.539999999999992,7.6200000000000045,0.0,1.46,0.004999999999999949,0.12538402675280902,-0.026939655172413812,0
Edson Barboza,Michael Johnson,2.539999999999992,5.0800000000000125,0.0,-0.5300000000000002,0.03499999999999992,-0.0013076094018041884,0.14912891986062715,0
Cezar Ferreira,Sam Alvey,-2.5400000000000205,7.6200000000000045,1.0,-0.18999999999999995,0.20500000000000007,-0.08484500974489628,-0.015567765567765512,0
Rustam Khabilov,Adriano Martins,-5.0800000000000125,2.539999999999992,-3.0,0.15999999999999992,-0.29500000000000004,-0.09584630307675279,0.1003861003861003,0
Iuri Alcantara,Frankie Saenz,7.6200000000000045,12.700000000000017,0.0,-0.5099999999999998,0.15000000000000002,-0.09915283470200964,0.12777777777777777,0
Santiago Ponzinibbio,Sean Strickland,-2.539999999999992,-7.6200000000000045,5.0,-1.3499999999999996,-0.29000000000000004,-0.2352300064965972,-0.03767403767403765,1
Jessica Andrade,Marion Reneau,-12.699999999999989,-15.240000000000009,-14.0,1.6299999999999994,0.06500000000000006,0.4380740462426016,0.17567567567567566,0
William Macario,Matt Dwyer,-12.699999999999989,-2.539999999999992,-1.0,1.6300000000000003,0.265,0.4282288209423958,0.05769230769230771,0
Tiago dos Santos e Silva,Mike de la Torre,-5.0800000000000125,-2.539999999999992,-1.0,0.9999999999999996,-0.275,-0.026923474871340614,0.02298850574712652,0
Douglas Silva de Andrade,Cody Gibson,-7.6200000000000045,-7.6200000000000045,2.0,-0.34999999999999964,0.08499999999999996,-0.09115294247966454,0.16328600405679505,1
Ivan Jorge,Josh Shockley,-10.159999999999997,,9.0,0.8500000000000001,0.15000000000000002,0.30438294897626195,0.0607843137254902,1
Benson Henderson,Brandon Thatch,-12.700000000000017,-10.159999999999997,2.0,2.07,-0.040000000000000036,0.045307501624149316,0.08669354838709675,1
Max Holloway,Cole Miller,-5.079999999999984,-10.159999999999997,-8.0,3.3,0.31500000000000006,0.6392273120552299,0.125,1
Neil Magny,Kiichi Kunimoto,12.699999999999989,22.859999999999985,-6.0,3.1,0.23500000000000001,0.3244602285485043,0.033333333333333326,1
Daniel Kelly,Patrick Walsh,2.539999999999992,,9.0,-0.2199999999999993,-0.20999999999999996,0.10269098948868483,-0.004524886877828149,1
Michel Prazeres,Kevin Lee,-7.6200000000000045,-25.400000000000006,11.0,-0.4099999999999997,-0.175,-0.23361414102706113,0.1743589743589744,0
Ray Borg,Chris Kelades,-7.6200000000000045,-12.699999999999989,-12.0,-0.1699999999999997,0.125,-0.05830696273587588,-0.02777777777777779,1
Efrain Escudero,Rodrigo de Lima,5.079999999999984,,5.0,4.83,0.35000000000000003,0.43361403324940634,0.033333333333333326,1
Chas Skelly,Jim Alers,5.0800000000000125,2.539999999999992,1.0,0.2799999999999998,-0.24,-0.2265377236760563,0.051136363636363646,1
Zach Makovsky,Tim Elliott,-7.6200000000000045,-5.079999999999984,4.0,-1.0400000000000005,-0.09999999999999998,-0.20292185820651987,0.12605042016806722,1
James Moontasri,Cody Pfister,0.0,-5.079999999999984,2.0,-0.07999999999999985,0.24500000000000002,0.18561457213767996,-0.0071428571428571175,1
Tyron Woodley,Kelvin Gastelum,0.0,7.6200000000000045,9.0,-0.7199999999999998,0.19000000000000006,-0.0824605518814685,0.03703703703703709,1
Joe Lauzon,Al Iaquinta,0.0,2.539999999999992,3.0,-2.079999999999999,0.03500000000000003,-0.1571528347020097,0.0,0
Thales Leites,Tim Boetsch,2.539999999999992,10.159999999999997,0.0,-0.8900000000000006,-0.17999999999999994,-0.18546087521443277,0.13910969793322736,1
Jordan Mein,Thiago Alves,7.6200000000000045,7.619999999999976,-6.0,0.4900000000000002,0.0050000000000000044,-0.023768915726855466,0.11566707466340265,0
Miesha Tate,Sara McMann,0.0,-2.539999999999992,-6.0,-0.6999999999999997,-0.1449999999999999,-0.001692606153505416,0.005444646098003658,1
Ed Herman,Derek Brunson,0.0,0.0,4.0,-0.8599999999999999,-0.05999999999999994,-0.07561521880360822,-0.09084302325581395,0
Ian McCall,John Lineker,5.079999999999984,-7.6200000000000045,6.0,-0.7500000000000009,-0.03500000000000003,-0.1988446864119321,-0.09078947368421053,0
Rafael Natal,Tom Watson,-2.539999999999992,10.160000000000025,-1.0,1.0200000000000005,0.30500000000000005,0.03100075444358308,0.023573200992555776,1
Richardson Moreira,Ildemar Alcantara,0.0,,-2.0,0.039999999999999813,-0.2450000000000001,-0.14053783145371113,-0.019886363636363646,0
Thiago Santos,Andy Enz,-2.539999999999992,-5.0800000000000125,7.0,2.960000000000001,0.2,0.09384597974378872,-0.04761904761904767,1
Alexander Gustafsson,Anthony Johnson,7.6200000000000045,2.539999999999992,-3.0,-0.9199999999999995,-0.05999999999999994,0.0449993533340719,-0.09340659340659341,0
Dan Henderson,Gegard Mousasi,-7.6200000000000045,-5.079999999999984,15.0,-2.8000000000000003,-0.050000000000000044,-0.23222968316363346,-0.15914893617021275,0
Phil Davis,Ryan Bader,0.0,12.699999999999989,-1.0,0.09000000000000008,-0.06999999999999995,-0.021307717179458674,-0.011904761904761862,0
Akira Corassani,Sam Sicilia,0.0,2.539999999999992,4.0,-0.5700000000000003,0.0050000000000001155,0.07223011427425219,0.01449275362318836,0
Nicholas Musoke,Albert Tumenov,2.539999999999992,5.0800000000000125,6.0,-0.6599999999999997,0.030000000000000027,-0.015615218803608166,-0.09595959595959602,0
Kenny Robertson,Sultan Aliev,-2.539999999999992,0.0,0.0,1.4900000000000004,-0.27499999999999997,0.16230577718167427,-0.08333333333333337,1
Andy Ogle,Makwan Amirkhani,-5.0800000000000125,-7.6200000000000045,-1.0,1.6600000000000001,0.02999999999999997,0.13599924555641724,-0.05384615384615388,0
Nikita Krylov,Stanislav Nedkov,10.159999999999997,15.240000000000009,-10.0,3.9699999999999993,0.25,0.2322298987189425,-0.08791208791208782,1
Mairbek Taisumov,Anthony Christodoulou,0.0,,-1.0,3.6600000000000006,0.5549999999999999,0.3762301142742523,0.18660287081339721,1
Mirsad Bektic,Paul Redmond,-5.0800000000000125,,-5.0,2.9000000000000004,0.47,0.44646012077084973,0.1331269349845201,1
Viktor Pesta,Konstantin Erokhin,10.159999999999997,,-7.0,-0.19999999999999996,0.29000000000000004,0.20576880794920083,-0.0357142857142857,1
Neil Seery,Chris Beal,-7.6200000000000045,-12.699999999999989,6.0,-0.5,-0.2799999999999999,-0.10746162965801542,-0.11494252873563215,1
Conor McGregor,Dennis Siver,7.6200000000000045,10.159999999999997,-9.0,-0.54,0.12,0.19346033632615922,0.10924369747899154,1
Donald Cerrone,Benson Henderson,10.159999999999997,7.619999999999976,0.0,-1.2100000000000004,-0.010000000000000009,0.14815261914670041,-0.09494826536822887,1
Uriah Hall,Ron Stallings,-5.0800000000000125,10.159999999999997,-1.0,-0.5800000000000005,0.15500000000000003,0.07223076094018033,-0.01567398119122254,1
Norman Parke,Gleison Tibau,2.539999999999992,-2.539999999999992,-4.0,0.74,-0.21000000000000008,0.05561446436002526,0.06453900709219862,0
Cathal Pendred,Sean Spencer,7.619999999999976,2.539999999999992,0.0,-0.7400000000000002,0.025000000000000022,-0.22038316453157136,0.10606060606060608,1
John Howard,Lorenz Larkin,-10.159999999999997,0.0,3.0,-1.7199999999999998,-0.09499999999999997,-0.2438450097448963,-0.10135135135135132,0
Zhang Lipeng,Chris Wade,2.539999999999992,2.539999999999992,-3.0,-0.5499999999999998,-0.03500000000000003,-0.059691959487577106,-0.10303030303030303,0
Paddy Holohan,Shane Howell,5.0800000000000125,,-5.0,0.5999999999999996,0.49,0.31384544085551497,0.23478260869565226,1
Johnny Case,Frankie Perez,-2.539999999999992,-2.539999999999992,0.0,1.82,0.13,0.3573057771816742,0.0714285714285714,1
Charles Rosa,Sean Soriano,0.0,-2.5400000000000205,3.0,-1.8199999999999998,-0.17000000000000004,-0.10730760940180406,0.0,1
Matt Van Buren,Sean O'Connell,10.160000000000025,,-3.0,2.2199999999999998,0.1,0.3313827334209525,-0.11538461538461542,0
Tateki Matsuda,Joby Sanchez,2.5400000000000205,,5.0,-0.6300000000000003,-0.53,-0.1964615218803608,-0.11428571428571421,0
Jon Jones,Daniel Cormier,12.699999999999989,30.480000000000018,-8.0,0.7399999999999998,0.07999999999999996,0.06692304376072167,0.0842857142857143,1
Donald Cerrone,Myles Jury,7.619999999999976,0.0,5.0,-0.8500000000000001,0.0050000000000000044,0.14392185820651993,-0.13027852650494165,1
Brad Tavares,Nate Marquardt,2.539999999999992,0.0,-9.0,-0.040000000000000036,-0.06499999999999995,0.05946098299208735,0.06465517241379315,1
Kyoji Horiguchi,Louis Gaudinot,5.079999999999984,7.619999999999976,-6.0,5.23,0.14,0.2530758784627315,0.23809523809523814,1
Danny Castillo,Paul Felder,-5.0800000000000125,2.539999999999992,5.0,0.34999999999999964,0.044999999999999984,-0.07907598624038625,-0.109500805152979,0
Marcus Brimage,Cody Garbrandt,-10.159999999999997,15.240000000000009,6.0,1.2200000000000002,0.33999999999999997,0.24038381119749952,-0.2222222222222222,0
Shawn Jordan,Jared Cannonier,2.539999999999992,-5.0800000000000125,0.0,-0.9799999999999995,0.04500000000000004,-0.24076773017265352,-0.03542673107890493,1
Evan Dunham,Rodrigo Damm,7.6200000000000045,-2.539999999999992,-2.0,3.9000000000000004,0.08000000000000002,0.2692292520530145,0.051948051948051965,1
Omari Akhmedov,Mats Nilsson,-2.539999999999992,,-3.0,2.7600000000000002,-0.08499999999999996,-0.0604615218803608,0.0625,1
Alexis Dufresne,Marion Reneau,7.6200000000000045,,-13.0,-1.6800000000000002,-0.06499999999999995,-0.2531522958137362,0.16666666666666663,0
Lyoto Machida,CB Dollaway,-2.5400000000000205,-5.079999999999984,5.0,0.95,0.11999999999999988,0.06161543435891759,0.09615384615384615,1
Renan Barao,Mitch Gagnon,2.539999999999992,12.700000000000017,-3.0,-0.6699999999999999,0.21000000000000002,0.19753761589840146,0.0848153214774281,1
Antonio Carlos Junior,Patrick Cummins,0.0,7.6200000000000045,-10.0,-1.0999999999999999,0.11500000000000005,-0.24730577718167412,0.09926470588235292,0
Elias Silverio,Rashid Magomedov,5.0800000000000125,7.619999999999976,-2.0,-0.6500000000000008,-0.11499999999999999,-0.1448455486331699,-0.09659090909090906,0
Erick Silva,Mike Rhodes,-2.539999999999992,0.0,6.0,-0.75,-0.08500000000000002,-0.16515326581262846,0.011904761904761973,1
Daniel Sarafian,Antonio Dos Santos,-2.5400000000000205,,6.0,-2.3300000000000005,-0.19999999999999996,-0.42515121803718936,0.025000000000000022,1
Marcos Rogerio de Lima,Igor Pokrajac,2.539999999999992,2.539999999999992,-6.0,2.6599999999999997,0.13,0.25238348786453535,-0.026676829268292734,1
Tom Niinimaki,Renato Moicano,-5.0800000000000125,-7.6200000000000045,7.0,-1.0799999999999998,-0.20499999999999996,-0.4375361070112356,-0.029453015427769902,0
Darren Elkins,Hacran Dias,5.0800000000000125,5.0800000000000125,0.0,1.4,-0.11999999999999994,0.11038348786453545,-0.04871794871794877,0
Leandro Issa,Yuta Sasaki,-7.6200000000000045,-5.0800000000000125,6.0,-0.75,-0.06,-0.009846087521443225,-0.03992740471869327,1
Marcio Alexandre Junior,Tim Means,-5.0800000000000125,0.0,-5.0,-2.7299999999999995,-0.10499999999999998,-0.5255355681229621,0.13605442176870752,0
Vitor Miranda,Jake Collier,-5.0800000000000125,-2.539999999999992,9.0,-0.69,0.025000000000000022,-0.31307458513087505,0.14066496163682873,1
Junior Dos Santos,Stipe Miocic,0.0,-7.619999999999976,-2.0,0.1599999999999997,0.14500000000000002,0.023384888974046558,-0.13333333333333341,1
Rafael Dos Anjos,Nate Diaz,-10.159999999999997,-15.23999999999998,1.0,-0.4700000000000002,0.10000000000000003,-0.06522989871894291,0.05227963525835866,1
Alistair Overeem,Stefan Struve,-17.78,-10.160000000000025,8.0,2.15,0.135,0.1546918517099224,-0.005270092226613898,1
Gabriel Gonzaga,Matt Mitrione,-2.539999999999992,-15.240000000000009,-1.0,-1.5799999999999996,0.25,-0.09699881444579828,-0.09873949579831942,0
Claudia Gadelha,Joanna Jedrzejczyk,-5.079999999999984,-5.079999999999984,-2.0,-4.290000000000001,-0.20999999999999996,-0.4645359992335809,0.020703933747412084,0
John Moraga,Willie Gates,-5.0800000000000125,-15.240000000000009,3.0,2.5000000000000004,0.0,0.14876859239389134,0.09919028340080971,1
Joe Riggs,Ben Saunders,-5.0800000000000125,-17.78,1.0,1.0700000000000003,0.05499999999999994,-0.0609223970947933,0.12671688081524146,0
Jamie Varner,Drew Dober,0.0,2.539999999999992,4.0,0.25,0.22999999999999993,-0.09130631606994777,-0.05594405594405594,0
Joe Ellenberger,Bryan Barberena,-7.6200000000000045,0.0,4.0,-2.62,-0.15499999999999997,-0.5312275276105394,0.26166328600405675,0
David Michaud,Garett Whiteley,-7.6200000000000045,,-7.0,-0.8800000000000003,0.54,0.1821542358115208,0.08571428571428574,1
Henry Cejudo,Dustin Kimura,-7.6200000000000045,-17.78,2.0,3.27,0.14999999999999997,0.4069978444469061,0.05639097744360899,1
Anthony Birchak,Ian Entwistle,7.6200000000000045,,0.0,7.51,0.375,0.6951506791489158,-0.08333333333333337,0
Carla Esparza,Rose Namajunas,-10.159999999999997,-5.079999999999984,5.0,-0.6800000000000002,-0.13000000000000006,-0.2600756629074219,0.07407407407407407,1
Jeremy Stephens,Charles Oliveira,-2.5400000000000205,-7.6200000000000045,3.0,-0.22999999999999998,0.03999999999999998,-0.008538154786675078,-0.1949529935675408,0
Joe Proctor,Yancy Medeiros,0.0,-7.6200000000000045,2.0,0.7699999999999996,-0.265,-0.18938381119749959,0.03532608695652173,0
Jessica Penne,Randa Markos,2.539999999999992,10.159999999999997,2.0,-2.1,-0.11500000000000005,-0.1373842423081184,0.17803030303030304,1
Felice Herrig,Lisa Ellis,0.0,,2.0,-0.7100000000000006,-0.04999999999999993,0.21884436307896815,0.0064102564102564985,1
Bec Rawlings,Heather Clark,0.0,0.0,-9.0,0.7500000000000004,0.12,0.16623011427425227,-0.07179487179487176,0
Joanne Wood,Seo Hee Ham,10.159999999999997,7.6200000000000045,1.0,3.16,0.23499999999999993,0.3999977366692514,-0.01333333333333342,1
Tecia Torres,Angela Magana,0.0,-12.699999999999989,-6.0,4.54,0.10999999999999999,0.4960742617979108,0.13421052631578945,1
Aisling Daly,Alex Chambers,-2.5400000000000205,2.539999999999992,-10.0,3.6499999999999995,-0.09999999999999998,-0.03115380470090201,0.2272727272727273,1
Emily Kagan,Angela Hill,0.0,,-1.0,-3.19,-0.22500000000000003,-0.5085361070112357,-0.051724137931034475,0
Johny Hendricks,Robbie Lawler,-5.0800000000000125,-12.700000000000017,-1.0,0.31999999999999984,-0.09999999999999998,-0.10230739384649468,0.04013377926421402,0
Anthony Pettis,Gilbert Melendez,2.5400000000000205,-2.539999999999992,-5.0,-1.3000000000000003,-0.009999999999999898,-0.07899967666703589,-0.027450980392156765,1
Travis Browne,Brendan Schaub,5.0800000000000125,2.539999999999992,1.0,-2.079999999999999,0.1250000000000001,0.006230760940180491,0.02564102564102566,1
Todd Duffee,Anthony Hamilton,-5.0800000000000125,5.0800000000000125,-6.0,2.1699999999999995,-0.025000000000000022,0.2716137099164424,0.125,1
Tony Ferguson,Abel Trujillo,7.6200000000000045,15.23999999999998,-1.0,0.3800000000000008,0.07999999999999996,0.30976729906203515,0.09068322981366461,1
Urijah Faber,Francisco Rivera,-5.0800000000000125,-7.6200000000000045,2.0,-0.8500000000000001,-0.21500000000000008,-0.27276805350561784,0.1497584541062802,1
Eddie Gordon,Josh Samman,-7.6200000000000045,-7.6200000000000045,5.0,-0.1499999999999999,0.39999999999999997,0.23184619529909795,-0.0980392156862745,0
Corey Anderson,Justin Jones,10.159999999999997,,-2.0,3.6799999999999997,0.36000000000000004,0.5219977366692512,-0.08133971291866038,1
Raquel Pennington,Ashlee Evans-Smith,-2.539999999999992,0.0,-1.0,1.2399999999999993,0.09000000000000002,0.06176923905981946,0.125,1
Sergio Pettis,Matt Hobar,-10.160000000000025,-2.5400000000000205,-6.0,2.0099999999999993,0.06500000000000006,0.14499946111172657,0.03260869565217395,1
Alex White,Clay Collard,2.539999999999992,-5.079999999999984,5.0,1.4700000000000002,-0.05500000000000005,-0.048615003248298705,0.01754385964912286,0
Frankie Edgar,Cub Swanson,-5.0800000000000125,-5.0800000000000125,2.0,0.08999999999999986,-0.08499999999999996,-0.1304607674367778,-0.033333333333333326,1
Bobby Green,Edson Barboza,-2.539999999999992,-10.159999999999997,0.0,2.5599999999999996,-0.07000000000000006,0.2282291442753599,-0.026139817629179385,0
Brad Pickett,Chico Camus,0.0,5.0800000000000125,7.0,-1.73,-0.050000000000000044,0.007153481367937808,-0.06730769230769229,0
Jared Rosholt,Aleksei Oleinik,0.0,-12.699999999999989,-9.0,1.0699999999999998,0.12,-0.05592207376182923,0.008547008547008517,0
Joseph Benavidez,Dustin Ortiz,-2.539999999999992,0.0,5.0,0.08000000000000007,0.019999999999999962,0.09438413453046368,0.07407407407407407,1
Matt Wiman,Isaac Vallie-Flagg,5.0800000000000125,-5.0800000000000125,-5.0,-0.3599999999999999,0.11500000000000005,-0.23015186470311733,-0.05128205128205121,1
